Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source,Purpose Description,Source Description,Importer Country Name,Exporter Country Name
2017,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,CR,US,,2.0,,live,,P,F,Personal,"Animals born in captivity (F1 or subsequent generations) that do not fulfil the definition of 'bred in captivity' in Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof.",Costa Rica,United States of America
2017,I,Ara hybrid,Aves,Psittaciformes,Psittacidae,Ara,CR,US,,1.0,,live,,P,F,Personal,"Animals born in captivity (F1 or subsequent generations) that do not fulfil the definition of 'bred in captivity' in Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof.",Costa Rica,United States of America
2017,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,CR,US,,1.0,,live,,P,F,Personal,"Animals born in captivity (F1 or subsequent generations) that do not fulfil the definition of 'bred in captivity' in Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof.",Costa Rica,United States of America
2017,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,CR,US,,2.0,,live,,P,F,Personal,"Animals born in captivity (F1 or subsequent generations) that do not fulfil the definition of 'bred in captivity' in Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof.",Costa Rica,United States of America
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RS,US,,62.0,,specimens,,T,W,Commercial,Specimens taken from the wild.,Serbia,United States of America
2017,III,Dipteryx panamensis,,Fabales,Leguminosae,Dipteryx,CR,NI,,19.55,,sawn wood,m3,T,W,Commercial,Specimens taken from the wild.,Costa Rica,Nicaragua
2017,II,Chelodina mccordi,Reptilia,Testudines,Chelidae,Chelodina,CR,DE,,3.0,,live,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Costa Rica,Germany
2017,II,Cyclagras gigas,Reptilia,Serpentes,Colubridae,Cyclagras,CR,DE,,2.0,,live,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Costa Rica,Germany
2017,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,CR,TH,,285.0,,live,,T,A,Commercial,"Plants that are artificially propagated in accordance with Resolution Conf. 11.11 (Rev. CoP15), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention (specimens of species included in Appendix I that have been propagated artificially for non-commercial purposes and specimens of species included in Appendices II and III).",Costa Rica,Thailand
2017,II,Grammatophyllum spp.,,Orchidales,Orchidaceae,Grammatophyllum,CR,TH,,50.0,,live,,T,A,Commercial,"Plants that are artificially propagated in accordance with Resolution Conf. 11.11 (Rev. CoP15), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention (specimens of species included in Appendix I that have been propagated artificially for non-commercial purposes and specimens of species included in Appendices II and III).",Costa Rica,Thailand
2017,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,CR,TH,,100.0,,live,,T,A,Commercial,"Plants that are artificially propagated in accordance with Resolution Conf. 11.11 (Rev. CoP15), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention (specimens of species included in Appendix I that have been propagated artificially for non-commercial purposes and specimens of species included in Appendices II and III).",Costa Rica,Thailand
2017,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CR,IN,,20.3,,timber,m3,T,A,Commercial,"Plants that are artificially propagated in accordance with Resolution Conf. 11.11 (Rev. CoP15), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention (specimens of species included in Appendix I that have been propagated artificially for non-commercial purposes and specimens of species included in Appendices II and III).",Costa Rica,India
2017,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CR,PR,,17.66,,timber,m3,T,A,Commercial,"Plants that are artificially propagated in accordance with Resolution Conf. 11.11 (Rev. CoP15), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention (specimens of species included in Appendix I that have been propagated artificially for non-commercial purposes and specimens of species included in Appendices II and III).",Costa Rica,Puerto Rico
2017,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,CR,HN,,2.0,,live,,P,F,Personal,"Animals born in captivity (F1 or subsequent generations) that do not fulfil the definition of 'bred in captivity' in Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof.",Costa Rica,Honduras
2017,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,PE,AR,,151.14,,hair,kg,T,W,Commercial,Specimens taken from the wild.,Peru,Argentina
2017,I,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CD,,,15.0,,live,,E,W,Educational,Specimens taken from the wild.,"Congo, (Kinshasa)",Namibia
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CD,,,42.0,,live,,E,W,Educational,Specimens taken from the wild.,"Congo, (Kinshasa)",Namibia
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CD,,,22.0,,live,,E,W,Educational,Specimens taken from the wild.,"Congo, (Kinshasa)",Namibia
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CD,,,50.0,,live,,T,R,Commercial,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",Namibia
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CD,,,25.0,,live,,T,R,Commercial,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",Namibia
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,BG,,,1.0,,trophies,,H,W,Hunting trophy,Specimens taken from the wild.,Bulgaria,Namibia
2017,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,CD,ZA,,1.0,,live,,E,R,Educational,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",South Africa
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CD,ZA,,1.0,,live,,E,R,Educational,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",South Africa
2017,II,Haliaeetus vocifer,Aves,Falconiformes,Accipitridae,Haliaeetus,CD,ZA,,1.0,,live,,E,R,Educational,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",South Africa
2017,II,Ciconia nigra,Aves,Ciconiiformes,Ciconiidae,Ciconia,CD,ZA,,1.0,,live,,Z,R,Zoo,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",South Africa
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CD,ZA,,1.0,,live,,Z,R,Zoo,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",South Africa
2017,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CD,ZA,,1.0,,live,,Z,R,Zoo,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",South Africa
2017,II,Galago moholi,Mammalia,Primates,Galagidae,Galago,CD,ZA,,1.0,,live,,Z,R,Zoo,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",South Africa
2017,II,Balearica regulorum,Aves,Gruiformes,Gruidae,Balearica,CD,ZA,,1.0,,live,,Z,R,Zoo,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",South Africa
2017,II,Manis temminckii,Mammalia,Pholidota,Manidae,Manis,CD,ZA,,1.0,,live,,Z,R,Zoo,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",South Africa
2017,II,Bubo capensis,Aves,Strigiformes,Strigidae,Bubo,CD,ZA,,1.0,,live,,Z,R,Zoo,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",South Africa
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,MW,ZA,,14.0,,live,,N,W,Reintroduction or introduction into the wild,Specimens taken from the wild.,Malawi,South Africa
2017,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,MW,ZA,,10.0,,live,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Malawi,South Africa
2017,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,MW,ZA,,10.0,,live,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Malawi,South Africa
2017,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,MW,ZA,,10.0,,live,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Malawi,South Africa
2017,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,RW,ZA,,2.0,,live,,N,W,Reintroduction or introduction into the wild,Specimens taken from the wild.,Rwanda,South Africa
2017,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,RW,ZA,,18.0,,live,,N,R,Reintroduction or introduction into the wild,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.",Rwanda,South Africa
2017,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,CD,BE,,3.0,,live,,Z,R,Zoo,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Congo, (Kinshasa)",Belgium
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MO,BE,US,2.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Belgium
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,RS,US,,5.0,leather products (small),,T,W,Commercial,Specimens taken from the wild.,Switzerland,Serbia
2017,II,Prunus africana,,Rosales,Rosaceae,Prunus,BA,RS,CM,,2220.0,extract,g,T,W,Commercial,Specimens taken from the wild.,Bosnia and Herzegovina,Serbia
2017,II,Prunus africana,,Rosales,Rosaceae,Prunus,HR,RS,CM,,6580.0,extract,g,T,W,Commercial,Specimens taken from the wild.,Croatia,Serbia
2017,II,Prunus africana,,Rosales,Rosaceae,Prunus,ME,RS,CM,,5230.0,extract,g,T,W,Commercial,Specimens taken from the wild.,Montenegro,Serbia
2017,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CH,BG,,,22.195,caviar,kg,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Switzerland,Bulgaria
2017,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CH,BG,,,3.69,caviar,kg,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Switzerland,Bulgaria
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MG,FR,US,1566.0,,skin pieces,,T,W,Commercial,Specimens taken from the wild.,Madagascar,France
2017,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,MG,FR,TD,459.0,,skin pieces,,T,W,Commercial,Specimens taken from the wild.,Madagascar,France
2017,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,MG,FR,CO,25.0,,skin pieces,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Madagascar,France
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MO,FR,US,5.0,,jewellery,,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",France
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MO,FR,US,32.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",France
2017,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,MO,FR,ID,1.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",France
2017,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,MO,FR,MY,2.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",France
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,ZW,5.0,,leather products (small),,T,R,Commercial,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Macao, SAR China",France
2017,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,FR,LA,1.0,,leather products (small),,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.","Macao, SAR China",France
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MO,AU,US,3.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Australia
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MO,CH,US,2.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Switzerland
2017,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,MO,CH,VE,2.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Switzerland
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MO,CH,US,6.0,,leather products (small),,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.","Macao, SAR China",Switzerland
2017,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,CH,VN,5.0,,leather products (small),,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.","Macao, SAR China",Switzerland
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RS,CH,US,19.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,Serbia,Switzerland
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,SI,CH,US,4.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,Slovenia,Switzerland
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MO,GB,US,1.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",United Kingdom
2017,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,MO,GB,ID,2.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",United Kingdom
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MO,IT,US,3.0,,leather products (large),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Italy
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MO,IT,US,19.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Italy
2017,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,MO,IT,VE,53.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Italy
2017,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,MO,IT,BO,45.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Italy
2017,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,IT,ID,33.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Italy
2017,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,MO,IT,ID,8.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Italy
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,IT,ZW,6.0,,leather products (small),,T,R,Commercial,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Macao, SAR China",Italy
2017,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,MO,IT,CO,4.0,,leather products (small),,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.","Macao, SAR China",Italy
2017,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,IT,VN,6.0,,leather products (small),,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.","Macao, SAR China",Italy
2017,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,RS,IT,US,200.0,,specimens,,T,F,Commercial,"Animals born in captivity (F1 or subsequent generations) that do not fulfil the definition of 'bred in captivity' in Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof.",Serbia,Italy
2017,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,MO,BR,ID,12.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Brazil
2017,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,MO,BR,XX,12.0,,leather products (small),,T,R,Commercial,"Ranched specimens: specimens of animals reared in a controlled environment, taken as eggs or juveniles from the wild, where they would otherwise have had a very low probability of surviving to adulthood.","Macao, SAR China",Brazil
2017,II,Aquilaria filaria,,Myrtales,Thymelaeaceae,Aquilaria,MO,SG,ID,35.2,,chips,kg,T,W,Commercial,Specimens taken from the wild.,"Macao, SAR China",Singapore
2017,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MO,MY,VN,1.0,,leather products (small),,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.","Macao, SAR China",Malaysia
2017,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,MO,VN,TW,555.0,,live,,T,A,Commercial,"Plants that are artificially propagated in accordance with Resolution Conf. 11.11 (Rev. CoP15), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention (specimens of species included in Appendix I that have been propagated artificially for non-commercial purposes and specimens of species included in Appendices II and III).","Macao, SAR China",Viet Nam
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RS,NL,US,1.0,,leather products (small),,T,W,Commercial,Specimens taken from the wild.,Serbia,Netherlands
2017,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,RW,NL,,1.0,,live,,P,C,Personal,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Rwanda,Netherlands
2017,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,RS,HR,,1.0,,live,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Serbia,Croatia
2017,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,RS,RO,,2.0,,live,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Serbia,Romania
2017,II,Accipitridae hybrid,Aves,Falconiformes,Accipitridae,,RS,SK,CZ,1.0,,live,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Serbia,Slovakia
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RS,AT,US,1.0,,leather products (small),,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Serbia,Austria
2017,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SI,AE,US,1.0,,live,,T,D,Commercial,"Appendix-I animals bred in captivity for commercial purposes in operations included in the Secretariat's Register, in accordance with Resolution Conf. 12.10 (Rev. CoP15), and Appendix-I plants artificially propagated for commercial purposes, as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 4, of the Convention.",Slovenia,United Arab Emirates
2017,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SI,AE,ES,1.0,,live,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Slovenia,United Arab Emirates
2017,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SI,AE,GB,2.0,,live,,T,C,Commercial,"Animals bred in captivity in accordance with Resolution Conf. 10.16 (Rev.), as well as parts and derivatives thereof, exported under the provisions of Article VII, paragraph 5, of the Convention.",Slovenia,United Arab Emirates
2017,II,Dalbergia latifolia,,Fabales,Leguminosae,Dalbergia,AO,AE,,102.0,,wood product,,T,I,Commercial,Confiscated or seized specimens,Angola,United Arab Emirates
2017,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,IN,BI,,,1700.0,chips,kg,T,W,Commercial,Specimens taken from the wild.,India,Burundi
2017,II,Osyris lanceolata,,Santanales,Santalaceae,Osyris,IN,BI,,,1700.0,oil,kg,T,W,Commercial,Specimens taken from the wild.,India,Burundi
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BG,ZW,,0.0,,trophies,,H,W,Hunting trophy,Specimens taken from the wild.,Bulgaria,Zimbabwe
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BG,ZW,,1.0,,trophies,,H,W,Hunting trophy,Specimens taken from the wild.,Bulgaria,Zimbabwe
2017,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,BG,RU,,1.0,,trophies,,H,W,Hunting trophy,Specimens taken from the wild.,Bulgaria,Russian Federation
